contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
QQQ260713C00691000,2026-07-07 15:21:37+00:00,691.0,19.81,23.69,24.12,-12.35,-38.40174,3.0,2,0.23444369079589844,True,REGULAR,USD
QQQ260713C00692000,2026-07-07 14:14:13+00:00,692.0,20.08,23.1,23.88,-14.070002,-41.20059,4.0,2,0.2567213000488281,True,REGULAR,USD
QQQ260713C00693000,2026-07-07 14:47:44+00:00,693.0,17.89,22.35,22.98,-12.74,-41.593212,2.0,2,0.25275405456542965,True,REGULAR,USD
QQQ260713C00695000,2026-07-07 16:00:49+00:00,695.0,18.29,20.7,21.02,-12.49,-40.578297,19.0,18,0.2387771435546875,True,REGULAR,USD
QQQ260713C00696000,2026-07-06 18:24:15+00:00,696.0,29.7,19.72,20.35,0.0,0.0,19.0,16,0.24213404357910157,True,REGULAR,USD
QQQ260713C00698000,2026-07-07 15:33:07+00:00,698.0,14.48,17.85,18.41,-13.77,-48.743362,12.0,1,0.22791299438476562,True,REGULAR,USD
QQQ260713C00699000,2026-07-07 15:41:02+00:00,699.0,13.26,17.27,17.65,-6.539999,-33.030296,798.0,2,0.22724161437988277,True,REGULAR,USD
QQQ260713C00700000,2026-07-07 16:34:14+00:00,700.0,16.5,16.6,17.15,-8.889999,-35.013783,498.0,37,0.23407748352050778,True,REGULAR,USD
QQQ260713C00701000,2026-07-07 15:52:35+00:00,701.0,13.18,15.48,16.03,-4.4699993,-25.325777,1485.0,13,0.22171798797607417,True,REGULAR,USD
QQQ260713C00703000,2026-07-07 16:51:18+00:00,703.0,14.64,14.26,14.41,-11.12,-43.1677,1368.0,37,0.2148516015625,True,REGULAR,USD
QQQ260713C00704000,2026-07-07 16:38:47+00:00,704.0,13.34,13.59,13.72,-8.16,-37.953487,60.0,8,0.21430229064941403,True,REGULAR,USD
QQQ260713C00705000,2026-07-07 16:40:02+00:00,705.0,12.58,12.85,12.96,-9.84,-43.889385,459.0,234,0.211372632446289,True,REGULAR,USD
QQQ260713C00706000,2026-07-07 16:50:10+00:00,706.0,12.41,12.08,12.21,-10.16,-45.015507,501.0,11,0.20832090515136714,True,REGULAR,USD
QQQ260713C00707000,2026-07-07 16:12:52+00:00,707.0,10.4,11.25,11.32,-8.290001,-44.355274,373.0,25,0.20114934600830076,True,REGULAR,USD
QQQ260713C00708000,2026-07-07 16:47:46+00:00,708.0,10.97,10.82,10.89,-7.38,-40.217983,392.0,96,0.205787971496582,True,REGULAR,USD
QQQ260713C00709000,2026-07-07 16:31:54+00:00,709.0,10.38,9.94,10.01,-8.05,-43.678783,199.0,234,0.1981281359863281,True,REGULAR,USD
QQQ260713C00710000,2026-07-07 16:47:22+00:00,710.0,9.54,9.34,9.4,-8.54,-47.234512,670.0,130,0.19702951416015624,True,REGULAR,USD
QQQ260713C00711000,2026-07-07 16:54:59+00:00,711.0,8.96,8.93,8.98,-8.79,-49.521126,482.0,173,0.20029486236572264,True,REGULAR,USD
QQQ260713C00712000,2026-07-07 16:53:04+00:00,712.0,8.52,8.32,8.36,-6.9399996,-44.890034,255.0,101,0.1979450323486328,True,REGULAR,USD
QQQ260713C00713000,2026-07-07 16:53:19+00:00,713.0,7.92,7.71,7.76,-6.88,-46.486485,306.0,42,0.19556468505859376,True,REGULAR,USD
QQQ260713C00714000,2026-07-07 16:54:27+00:00,714.0,7.3,7.21,7.25,-6.7699995,-48.116558,571.0,45,0.19495433959960937,False,REGULAR,USD
QQQ260713C00715000,2026-07-07 16:45:37+00:00,715.0,6.88,6.69,6.74,-6.3900003,-48.153732,538.0,169,0.19385571777343752,False,REGULAR,USD
QQQ260713C00716000,2026-07-07 16:51:06+00:00,716.0,6.34,6.19,6.23,-7.41,-53.890907,92.0,54,0.1922077850341797,False,REGULAR,USD
QQQ260713C00717000,2026-07-07 16:55:11+00:00,717.0,5.72,5.7,5.75,-5.9200006,-50.85911,270.0,208,0.1907429559326172,False,REGULAR,USD
QQQ260713C00718000,2026-07-07 16:49:52+00:00,718.0,5.33,5.07,5.12,-5.87,-52.410717,157.0,149,0.1848226049804687,False,REGULAR,USD
QQQ260713C00719000,2026-07-07 16:45:11+00:00,719.0,4.83,4.8,4.85,-5.6800003,-54.043766,131.0,137,0.1876912286376953,False,REGULAR,USD
QQQ260713C00720000,2026-07-07 16:53:51+00:00,720.0,4.53,4.4,4.44,-5.4599996,-54.65465,578.0,561,0.18640950317382812,False,REGULAR,USD
QQQ260713C00721000,2026-07-07 16:49:10+00:00,721.0,4.01,3.95,4.0,-5.33,-57.06638,192.0,279,0.18360191406249998,False,REGULAR,USD
QQQ260713C00722000,2026-07-07 16:40:43+00:00,722.0,3.46,3.6,3.64,-5.1499996,-59.814163,2117.0,210,0.18244225769042968,False,REGULAR,USD
QQQ260713C00723000,2026-07-07 16:39:42+00:00,723.0,3.21,3.27,3.32,-4.67,-59.263958,168.0,327,0.18177087768554687,False,REGULAR,USD
QQQ260713C00724000,2026-07-07 16:43:05+00:00,724.0,2.82,2.86,2.9,-4.6800003,-62.400005,197.0,309,0.17749845947265624,False,REGULAR,USD
QQQ260713C00725000,2026-07-07 16:53:56+00:00,725.0,2.75,2.67,2.7,-4.26,-60.770332,726.0,472,0.17926846130371094,False,REGULAR,USD
QQQ260713C00726000,2026-07-07 16:54:27+00:00,726.0,2.42,2.36,2.39,-3.9499998,-62.009415,153.0,241,0.1769491485595703,False,REGULAR,USD
QQQ260713C00727000,2026-07-07 16:47:27+00:00,727.0,2.14,2.05,2.09,-4.9300003,-69.731255,166.0,158,0.17420259399414065,False,REGULAR,USD
QQQ260713C00728000,2026-07-07 16:44:13+00:00,728.0,1.86,1.88,1.91,-3.65,-66.243195,83.0,118,0.1749350085449219,False,REGULAR,USD
QQQ260713C00729000,2026-07-07 16:54:50+00:00,729.0,1.69,1.67,1.68,-3.3600001,-66.53465,426.0,298,0.17328707580566405,False,REGULAR,USD
QQQ260713C00730000,2026-07-07 16:48:55+00:00,730.0,1.48,1.47,1.5,-3.13,-67.895874,544.0,836,0.17285983398437502,False,REGULAR,USD
QQQ260713C00731000,2026-07-07 16:44:48+00:00,731.0,1.29,1.31,1.34,-2.83,-68.68932,193.0,301,0.1726156958007813,False,REGULAR,USD
QQQ260713C00732000,2026-07-07 16:54:10+00:00,732.0,1.19,1.13,1.16,-2.6299999,-68.84817,136.0,397,0.17078465942382814,False,REGULAR,USD
QQQ260713C00733000,2026-07-07 16:48:56+00:00,733.0,1.0,0.99,1.0,-2.48,-71.264366,126.0,292,0.1690756921386719,False,REGULAR,USD
QQQ260713C00734000,2026-07-07 16:45:17+00:00,734.0,0.89,0.83,0.85,-2.21,-71.29032,120.0,201,0.16700051757812504,False,REGULAR,USD
QQQ260713C00735000,2026-07-07 16:52:12+00:00,735.0,0.8,0.73,0.74,-1.8800001,-70.14926,635.0,974,0.16639017211914067,False,REGULAR,USD
QQQ260713C00736000,2026-07-07 16:39:26+00:00,736.0,0.64,0.65,0.66,-1.7700001,-73.443985,154.0,1027,0.16687844848632816,False,REGULAR,USD
QQQ260713C00737000,2026-07-07 16:13:43+00:00,737.0,0.59,0.56,0.58,-1.6200001,-73.30317,133.0,205,0.16687844848632816,False,REGULAR,USD
QQQ260713C00738000,2026-07-07 15:57:46+00:00,738.0,0.4,0.46,0.48,-1.7800001,-81.65138,139.0,279,0.16468120483398438,False,REGULAR,USD
QQQ260713C00739000,2026-07-07 16:33:15+00:00,739.0,0.42,0.41,0.43,-1.7400001,-80.55556,51.0,167,0.16553568847656253,False,REGULAR,USD
QQQ260713C00740000,2026-07-07 16:49:00+00:00,740.0,0.36,0.35,0.37,-1.17,-76.47058,555.0,899,0.1651694812011719,False,REGULAR,USD
QQQ260713C00741000,2026-07-07 16:24:12+00:00,741.0,0.31,0.3,0.32,-1.01,-76.51515,41.0,201,0.165047412109375,False,REGULAR,USD
QQQ260713C00742000,2026-07-07 16:53:04+00:00,742.0,0.28,0.26,0.28,-0.95000005,-77.23578,91.0,390,0.16529155029296877,False,REGULAR,USD
QQQ260713C00743000,2026-07-07 16:48:58+00:00,743.0,0.22,0.21,0.24,-0.98,-81.666664,19.0,151,0.165047412109375,False,REGULAR,USD
QQQ260713C00744000,2026-07-07 16:48:56+00:00,744.0,0.19,0.19,0.21,-0.71,-78.88889,63.0,139,0.16553568847656253,False,REGULAR,USD
QQQ260713C00745000,2026-07-07 16:44:15+00:00,745.0,0.15,0.15,0.18,-0.62,-80.519485,132.0,570,0.16553568847656253,False,REGULAR,USD
QQQ260713C00746000,2026-07-07 14:34:16+00:00,746.0,0.09,0.13,0.16,-0.79999995,-89.887634,22.0,128,0.16651224121093755,False,REGULAR,USD
QQQ260713C00747000,2026-07-07 14:59:54+00:00,747.0,0.08,0.11,0.14,-0.51,-86.44068,15.0,291,0.16700051757812504,False,REGULAR,USD
QQQ260713C00748000,2026-07-07 14:57:28+00:00,748.0,0.09,0.1,0.12,-0.37,-80.434784,20.0,150,0.16700051757812504,False,REGULAR,USD
QQQ260713C00749000,2026-07-07 16:15:03+00:00,749.0,0.08,0.08,0.1,-0.32,-80.00001,251.0,212,0.16651224121093755,False,REGULAR,USD
QQQ260713C00750000,2026-07-07 16:28:38+00:00,750.0,0.07,0.07,0.08,-0.25,-78.125,349.0,2596,0.165047412109375,False,REGULAR,USD
QQQ260713C00751000,2026-07-07 16:24:14+00:00,751.0,0.07,0.06,0.08,-0.27,-79.411766,14.0,101,0.16895362304687503,False,REGULAR,USD
QQQ260713C00752000,2026-07-07 14:54:57+00:00,752.0,0.06,0.05,0.07,-0.16,-72.72727,23.0,118,0.1694418994140625,False,REGULAR,USD
QQQ260713C00753000,2026-07-07 14:31:13+00:00,753.0,0.05,0.04,0.07,-0.120000005,-70.588234,4.0,196,0.17285983398437502,False,REGULAR,USD
QQQ260713C00754000,2026-07-07 15:08:42+00:00,754.0,0.04,0.04,0.06,-0.21000001,-84.0,1.0,99,0.1733481103515625,False,REGULAR,USD
QQQ260713C00755000,2026-07-07 14:59:12+00:00,755.0,0.02,0.03,0.05,-0.120000005,-85.71429,84.0,361,0.17285983398437502,False,REGULAR,USD
QQQ260713C00756000,2026-07-07 15:36:02+00:00,756.0,0.02,0.03,0.05,-0.05,-71.42857,15.0,44,0.17627776855468752,False,REGULAR,USD
QQQ260713C00757000,2026-07-07 13:44:48+00:00,757.0,0.04,0.02,0.05,-0.050000004,-55.555557,4.0,46,0.179695703125,False,REGULAR,USD
QQQ260713C00758000,2026-07-07 13:42:49+00:00,758.0,0.03,0.02,0.04,-0.11,-78.57143,3.0,74,0.178719150390625,False,REGULAR,USD
QQQ260713C00759000,2026-07-07 13:42:49+00:00,759.0,0.03,0.02,0.04,-0.14,-82.35294,4.0,83,0.18164880859375,False,REGULAR,USD
QQQ260713C00760000,2026-07-07 16:12:00+00:00,760.0,0.03,0.02,0.04,-0.020000001,-40.000004,67.0,439,0.18555501953124998,False,REGULAR,USD
QQQ260713C00761000,2026-07-07 13:47:50+00:00,761.0,0.02,0.01,0.04,-0.030000001,-60.0,2.0,53,0.188484677734375,False,REGULAR,USD
QQQ260713C00762000,2026-07-07 13:47:23+00:00,762.0,0.02,0.01,0.03,-0.02,-50.0,45.0,47,0.18555501953124998,False,REGULAR,USD
QQQ260713C00763000,2026-07-07 14:16:20+00:00,763.0,0.02,0.01,0.03,-0.02,-50.0,105.0,55,0.18946123046875002,False,REGULAR,USD
QQQ260713C00764000,2026-07-06 14:52:15+00:00,764.0,0.1,0.01,0.03,0.0,0.0,1.0,53,0.192390888671875,False,REGULAR,USD
QQQ260713C00765000,2026-07-06 17:15:34+00:00,765.0,0.08,0.01,0.03,0.0,0.0,22.0,308,0.195320546875,False,REGULAR,USD
QQQ260713C00766000,2026-07-06 19:53:36+00:00,766.0,0.03,0.01,0.03,0.0,0.0,5.0,31,0.1992267578125,False,REGULAR,USD
QQQ260713C00767000,2026-07-06 15:11:10+00:00,767.0,0.07,0.01,0.03,0.0,0.0,33.0,131,0.20215641601562498,False,REGULAR,USD
QQQ260713C00768000,2026-07-06 20:01:07+00:00,768.0,0.02,0.01,0.03,0.0,0.0,4.0,129,0.20508607421874997,False,REGULAR,USD
QQQ260713C00769000,2026-07-06 17:42:06+00:00,769.0,0.03,0.01,0.03,0.0,0.0,142.0,140,0.20899228515624996,False,REGULAR,USD
QQQ260713C00770000,2026-07-07 13:31:18+00:00,770.0,0.02,0.01,0.03,-0.01,-33.333336,15.0,95,0.21094539062499998,False,REGULAR,USD
QQQ260713C00771000,2026-07-01 14:21:08+00:00,771.0,0.36,0.01,0.03,0.0,0.0,,5,0.2148516015625,False,REGULAR,USD
QQQ260713C00772000,2026-07-06 15:38:46+00:00,772.0,0.05,0.01,0.03,0.0,0.0,7.0,33,0.21875781249999998,False,REGULAR,USD
QQQ260713C00773000,2026-06-30 18:06:49+00:00,773.0,0.79,0.01,0.03,0.0,0.0,,35,0.22071091796874998,False,REGULAR,USD
QQQ260713C00774000,2026-06-30 19:56:43+00:00,774.0,0.64,0.01,0.02,0.0,0.0,,66,0.2148516015625,False,REGULAR,USD
QQQ260713C00775000,2026-07-06 19:51:58+00:00,775.0,0.02,0.01,0.02,0.0,0.0,1.0,30,0.21875781249999998,False,REGULAR,USD
QQQ260713C00780000,2026-07-06 19:57:42+00:00,780.0,0.02,0.0,0.02,0.0,0.0,20.0,770,0.23438265625,False,REGULAR,USD
QQQ260713C00785000,2026-07-01 16:39:20+00:00,785.0,0.09,0.0,0.02,0.0,0.0,,27,0.24805439453125,False,REGULAR,USD
QQQ260713C00790000,2026-07-06 19:58:51+00:00,790.0,0.02,0.0,0.02,0.0,0.0,23.0,39,0.2617261328125,False,REGULAR,USD
QQQ260713C00795000,2026-07-06 13:44:01+00:00,795.0,0.03,0.0,0.02,0.0,0.0,1.0,4,0.27735097656249996,False,REGULAR,USD
QQQ260713C00800000,2026-07-06 15:30:32+00:00,800.0,0.03,0.0,0.02,0.0,0.0,1.0,5,0.2929758203124999,False,REGULAR,USD
QQQ260713C00910000,2026-06-30 13:49:12+00:00,910.0,0.02,0.0,0.01,0.0,0.0,,1,0.51562984375,False,REGULAR,USD
